ctry1,ctry2,name,Status,Conclusion,Entry,Effective,Termination,ctry1_iso,ctry2_iso,paircode
Sri Lanka,Finland, and Capital Tax Treaty (1982),Status: Terminated,1982,1981,1984,2019,LKA,FIN,FIN - LKA
Switzerland,Finland, and Capital Tax Treaty (1956),Status: Terminated,1956,1956,1957,1990,CHE,FIN,FIN - CHE
Turkey,Finland, Tax Treaty (1986),Status: Terminated,1986,1989,1988,2013,TUR,FIN,FIN - TUR
Ukraine,Finland, Tax Treaty (1987),Status: Terminated,1987,1987,1988,1996,UKR,FIN,FIN - UKR
United States,Finland, Tax Treaty (1970),Status: Terminated,1970,1971,1971,1991,USA,FIN,FIN - USA
Macedonia (FYR),Finland, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2003,MKD,FIN,FIN - MKD
Gabon,France,", Inheritance, Registration and Stamp Tax Treaty (1966)",Status: Terminated,1966,1963,1969,2009,GAB,FRA,FRA - GAB
Georgia,France, Tax Treaty (1985),Status: Terminated,1985,1988,1987,2011,GEO,FRA,FRA - GEO
India,France, Tax Treaty (1969),Status: Terminated,1969,1970,1970,1995,IND,FRA,FRA - IND
Israel,France, Tax Treaty (1963),Status: Terminated,1963,1964,1964,1997,ISR,FRA,FRA - ISR
Italy,France, and Capital Tax Treaty (1958),Status: Terminated,1958,1967,1967,1992,ITA,FRA,FRA - ITA
Japan,France, Tax Treaty (1964),Status: Terminated,1964,1965,1965,1997,JPN,FRA,FRA - JPN
Kazakhstan,France, Tax Treaty (1985),Status: Terminated,1985,1988,1987,1996,KAZ,FRA,FRA - KAZ
Luxembourg,France, and Capital Tax Treaty (1958),Status: Terminated,1958,1957,1960,2020,LUX,FRA,FRA - LUX
Mayotte,France,", Inheritance, Registration and Stamp Tax Treaty (1970)",Status: Terminated,1970,1968,1971,2014,MYT,FRA,FRA - MYT
Pakistan,France, Tax Treaty (1966),Status: Terminated,1966,1961,1969,1997,PAK,FRA,FRA - PAK
Panama,France, Tax Treaty (1995),Status: Terminated,1995,1996,1996,2013,PAN,FRA,FRA - PAN
Russia,France, Tax Treaty (1985),Status: Terminated,1985,1988,1987,2000,RUS,FRA,FRA - RUS
Singapore,France, Tax Treaty (1974),Status: Terminated,1974,1971,1975,2017,SGP,FRA,FRA - SGP
Slovenia,France, Tax Treaty (1974),Status: Terminated,1974,1975,1975,2008,SVN,FRA,FRA - SVN
Spain,France, and Capital Tax Treaty (1973),Status: Terminated,1973,1975,1975,1998,ESP,FRA,FRA - ESP
Sweden,France, and Capital Tax Treaty (1936),Status: Terminated,1936,1938,1938,1993,SWE,FRA,FRA - SWE
Ukraine,France, Tax Treaty (1985),Status: Terminated,1985,1988,1987,2000,UKR,FRA,FRA - UKR
United Kingdom,France, Tax Treaty (1968),Status: Terminated,1968,1966,1969,2010,GBR,FRA,FRA - GBR
United States,France, and Capital Tax Treaty (1967),Status: Terminated,1967,1967,1968,1996,USA,FRA,FRA - USA
Uzbekistan,France, Tax Treaty (1985),Status: Terminated,1985,1988,1987,2004,UZB,FRA,FRA - UZB
Macedonia (FYR),France, Tax Treaty (1974),Status: Terminated,1974,1975,1975,2005,MKD,FRA,FRA - MKD
Norway,Gambia, Tax Treaty (1955),Status: Terminated,1955,1954,1955,1998,NOR,GMB,GMB - NOR
Spain,Georgia, and Capital Tax Treaty (1985),Status: Terminated,1985,1987,1986,2007,ESP,GEO,GEO - ESP
Switzerland,Georgia, Tax Treaty (1986),Status: Terminated,1986,1989,1988,2012,CHE,GEO,GEO - CHE
Hungary,Germany, and Capital Tax Treaty (1977),Status: Terminated,1977,1980,1979,2012,HUN,DEU,DEU - HUN
India,Germany, and Capital Tax Treaty (1959),Status: Terminated,1959,1957,1960,1997,IND,DEU,DEU - IND
Indonesia,Germany, and Capital Tax Treaty (1977),Status: Terminated,1977,1976,1979,1992,IDN,DEU,DEU - IDN
Ireland,Germany, and Capital Tax Treaty (1962),Status: Terminated,1962,1959,1964,2013,IRL,DEU,DEU - IRL
Israel,Germany, Tax Treaty (1962),Status: Terminated,1962,1961,1966,2017,ISR,DEU,DEU - ISR
Italy,Germany, and Capital Tax Treaty (1925),Status: Terminated,1925,1926,1925,1993,ITA,DEU,DEU - ITA
Japan,Germany, and Capital Tax Treaty (1966),Status: Terminated,1966,1967,1967,2017,JPN,DEU,DEU - JPN
Jersey,Germany, Tax Treaty (2008),Status: Terminated,2008,2010,2009,2014,JEY,DEU,DEU - JEY
Kazakhstan,Germany, and Capital Tax Treaty (1981),Status: Terminated,1981,1980,1983,1996,KAZ,DEU,DEU - KAZ
Korea (Rep.),Germany, and Capital Tax Treaty (1976),Status: Terminated,1976,1976,1978,2003,KOR,DEU,DEU - KOR
Kuwait,Germany, and Capital Tax Treaty (1987),Status: Terminated,1987,1984,1989,1998,KWT,DEU,DEU - KWT
Kyrgyzstan,Germany, and Capital Tax Treaty (1981),Status: Terminated,1981,1980,1983,2007,KGZ,DEU,DEU - KGZ
Luxembourg,Germany, and Capital Tax Treaty (1958),Status: Terminated,1958,1957,1960,2014,LUX,DEU,DEU - LUX
Malaysia,Germany, Tax Treaty (1977),Status: Terminated,1977,1971,1979,2011,MYS,DEU,DEU - MYS
Malta,Germany, and Capital Tax Treaty (1974),Status: Terminated,1974,1973,1976,2002,MLT,DEU,DEU - MLT
Mauritius,Germany, and Capital Tax Treaty (1978),Status: Terminated,1978,1979,1981,2013,MUS,DEU,DEU - MUS
Mexico,Germany, and Capital Tax Treaty (1993),Status: Terminated,1993,1994,1993,2010,MEX,DEU,DEU - MEX
Netherlands,Germany, and Capital Tax Treaty (1959),Status: Terminated,1959,1956,1960,2016,NLD,DEU,DEU - NLD
Norway,Germany, and Capital Tax Treaty (1958),Status: Terminated,1958,1957,1960,1991,NOR,DEU,DEU - NOR
Pakistan,Germany, Tax Treaty (1958),Status: Terminated,1958,1957,1960,1995,PAK,DEU,DEU - PAK
Philippines,Germany, and Capital Tax Treaty (1983),Status: Terminated,1983,1985,1984,2016,PHL,DEU,DEU - PHL
Poland,Germany, and Capital Tax Treaty (1972),Status: Terminated,1972,1972,1975,2005,POL,DEU,DEU - POL
Romania,Germany, and Capital Tax Treaty (1973),Status: Terminated,1973,1972,1975,2004,ROU,DEU,DEU - ROU
Russia,Germany, and Capital Tax Treaty (1981),Status: Terminated,1981,1980,1983,1997,RUS,DEU,DEU - RUS
Singapore,Germany, and Capital Tax Treaty (1972),Status: Terminated,1972,1968,1973,2007,SGP,DEU,DEU - SGP
Slovenia,Germany, and Capital Tax Treaty (1987),Status: Terminated,1987,1989,1988,2007,SVN,DEU,DEU - SVN
Spain,Germany, and Capital Tax Treaty (1966),Status: Terminated,1966,1968,1968,2013,ESP,DEU,DEU - ESP
Sweden,Germany, and Capital Tax Treaty (1959),Status: Terminated,1959,1959,1960,1995,SWE,DEU,DEU - SWE
Tajikistan,Germany, and Capital Tax Treaty (1981),Status: Terminated,1981,1980,1983,2005,TJK,DEU,DEU - TJK
Tunisia,Germany, and Capital Tax Treaty (1975),Status: Terminated,1975,1976,1976,2020,TUN,DEU,DEU - TUN
Turkey,Germany, and Capital Tax Treaty (1985),Status: Terminated,1985,1990,1989,2011,TUR,DEU,DEU - TUR
Turkmenistan,Germany, and Capital Tax Treaty (1981),Status: Terminated,1981,1980,1983,2018,TKM,DEU,DEU - TKM
Ukraine,Germany, and Capital Tax Treaty (1981),Status: Terminated,1981,1980,1983,1997,UKR,DEU,DEU - UKR
United Arab Emirates,Germany, and Capital Tax Treaty (1995),Status: Terminated,1995,1992,1996,2009,ARE,DEU,DEU - ARE
United Kingdom,Germany, and Capital Tax Treaty (1964),Status: Terminated,1964,1960,1967,2011,GBR,DEU,DEU - GBR
United Kingdom,Germany, Tax Treaty (1954),Status: Terminated,1954,1953,1955,1960,GBR,DEU,DEU - GBR
United States,Germany, Tax Treaty (1954),Status: Terminated,1954,1954,1954,1990,USA,DEU,DEU - USA
Uruguay,Germany, and Capital Tax Treaty (1987),Status: Terminated,1987,1991,1990,2012,URY,DEU,DEU - URY
Uzbekistan,Germany, and Capital Tax Treaty (1981),Status: Terminated,1981,1980,1983,2002,UZB,DEU,DEU - UZB
Macedonia (FYR),Germany, and Capital Tax Treaty (1987),Status: Terminated,1987,1989,1988,2011,MKD,DEU,DEU - MKD
United Kingdom,Ghana, Tax Treaty (1947),Status: Terminated,1947,1946,1947,1995,GBR,GHA,GHA - GBR
Italy,Greece, Tax Treaty (1965),Status: Terminated,1965,1964,1968,1984,ITA,GRC,GRC - ITA
Norway,Grenada, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,GRD,GRD - NOR
Sweden,Grenada, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,SWE,GRD,GRD - SWE
Jersey,Guernsey, Tax Treaty (1955),Status: Terminated,1955,1956,1956,2014,JEY,GGY,GGY - JEY
United Kingdom,Guernsey, Tax Treaty (1952),Status: Terminated,1952,1951,NA,2020,GBR,GGY,GGY - GBR
India,Hungary, Tax Treaty (1986),Status: Terminated,1986,1988,1987,2006,IND,HUN,HUN - IND
Luxembourg,Hungary, and Capital Tax Treaty (1990),Status: Terminated,1990,1990,1991,2018,LUX,HUN,HUN - LUX
Serbia and Montenegro,Hungary, and Capital Tax Treaty (1985),Status: Terminated,1985,1988,1987,2003,NA,HUN,HUN - NA
Slovenia,Hungary, and Capital Tax Treaty (1985),Status: Terminated,1985,1988,1987,2006,SVN,HUN,HUN - SVN
Switzerland,Hungary, and Capital Tax Treaty (1981),Status: Terminated,1981,1983,1982,2015,CHE,HUN,HUN - CHE
United Kingdom,Hungary, Tax Treaty (1977),Status: Terminated,1977,1979,1978,2012,GBR,HUN,HUN - GBR
Macedonia (FYR),Hungary, and Capital Tax Treaty (1985),Status: Terminated,1985,1988,1987,2003,MKD,HUN,HUN - MKD
Switzerland,Iceland, and Capital Tax Treaty (1988),Status: Terminated,1988,1990,1989,2016,CHE,ISL,ISL - CHE
United Kingdom,Iceland, Tax Treaty (1991),Status: Terminated,1991,1992,1991,2015,GBR,ISL,ISL - GBR
United States,Iceland, and Capital Tax Treaty (1975),Status: Terminated,1975,1976,1975,2009,USA,ISL,ISL - USA
Italy,India, Tax Treaty (1981),Status: Terminated,1981,1977,1985,1996,ITA,IND,IND - ITA
Malta,India, Tax Treaty (1994),Status: Terminated,1994,1996,1995,2015,MLT,IND,IND - MLT
Norway,India, and Capital Tax Treaty (1986),Status: Terminated,1986,1987,1987,2012,NOR,IND,IND - NOR
Norway,India, Tax Treaty (1959),Status: Terminated,1959,1958,1960,1987,NOR,IND,IND - NOR
Romania,India, Tax Treaty (1987),Status: Terminated,1987,1988,1987,2014,ROU,IND,IND - ROU
Russia,India, Tax Treaty (1988),Status: Terminated,1988,1990,1989,1999,RUS,IND,IND - RUS
Sweden,India, and Capital Tax Treaty (1988),Status: Terminated,1988,1989,1988,1998,SWE,IND,IND - SWE
Sweden,India, Tax Treaty (1958),Status: Terminated,1958,1958,1959,1989,SWE,IND,IND - SWE
Tajikistan,India, Tax Treaty (1988),Status: Terminated,1988,1990,1989,2010,TJK,IND,IND - TJK
United Kingdom,India, Tax Treaty (1981),Status: Terminated,1981,1982,1981,1994,GBR,IND,IND - GBR
Netherlands,Indonesia, Tax Treaty (1973),Status: Terminated,1973,1971,1974,2004,NLD,IDN,IDN - NLD
United Kingdom,Indonesia, and Capital Tax Treaty (1974),Status: Terminated,1974,1974,1976,1995,GBR,IDN,IDN - GBR
Netherlands,Ireland, and Capital Tax Treaty (1969),Status: Terminated,1969,1965,1970,2021,NLD,IRL,IRL - NLD
Norway,Ireland, and Capital Tax Treaty (1969),Status: Terminated,1969,1967,1971,2002,NOR,IRL,IRL - NOR
Pakistan,Ireland, Tax Treaty (1973),Status: Terminated,1973,1968,1977,2017,PAK,IRL,IRL - PAK
Sweden,Ireland, and Capital Tax Treaty (1959),Status: Terminated,1959,1960,1960,1989,SWE,IRL,IRL - SWE
United Kingdom,Ireland, Tax Treaty (1926),Status: Terminated,1926,1926,1926,1974,GBR,IRL,IRL - GBR
United States,Ireland, Tax Treaty (1949),Status: Terminated,1949,1951,1951,1998,USA,IRL,IRL - USA
Zambia,Ireland, Tax Treaty (1971),Status: Terminated,1971,1967,1973,2016,ZMB,IRL,IRL - ZMB
United Kingdom,Isle of Man, Tax Treaty (1955),Status: Terminated,1955,1955,NA,2019,GBR,IMN,IMN - GBR
Italy,Israel, and Capital Tax Treaty (1968),Status: Terminated,1968,1962,1973,1999,ITA,ISR,ISR - ITA
Moldova,Italy, Tax Treaty (1985),Status: Terminated,1985,1990,1989,2012,MDA,ITA,ITA - MDA
Netherlands,Italy, and Capital Tax Treaty (1957),Status: Terminated,1957,1954,1960,1993,NLD,ITA,ITA - NLD
Romania,Italy, and Capital Tax Treaty (1977),Status: Terminated,1977,1979,1979,2018,ROU,ITA,ITA - ROU
Russia,Italy, Tax Treaty (1985),Status: Terminated,1985,1990,1989,1999,RUS,ITA,ITA - RUS
Slovenia,Italy, and Capital Tax Treaty (1982),Status: Terminated,1982,1986,1985,2011,SVN,ITA,ITA - SVN
Ukraine,Italy, Tax Treaty (1985),Status: Terminated,1985,1990,1989,1995,UKR,ITA,ITA - UKR
United Kingdom,Italy, Tax Treaty (1960),Status: Terminated,1960,1956,1962,1991,GBR,ITA,ITA - GBR
United States,Italy, Tax Treaty (1984),Status: Terminated,1984,1985,1985,2010,USA,ITA,ITA - USA
United States,Italy, Tax Treaty (1955),Status: Terminated,1955,1956,1956,1985,USA,ITA,ITA - USA
Macedonia (FYR),Italy, and Capital Tax Treaty (1982),Status: Terminated,1982,1986,1985,2001,MKD,ITA,ITA - MKD
Netherlands,Japan, Tax Treaty (1970),Status: Terminated,1970,1970,1970,2012,NLD,JPN,JPN - NLD
Russia,Japan, Tax Treaty (1986),Status: Terminated,1986,1987,1986,2019,RUS,JPN,JPN - RUS
United Kingdom,Japan, Tax Treaty (1969),Status: Terminated,1969,1970,1970,2007,GBR,JPN,JPN - GBR
Uzbekistan,Japan, Tax Treaty (1986),Status: Terminated,1986,1987,1986,2021,UZB,JPN,JPN - UZB
United Kingdom,Jersey, Tax Treaty (1952),Status: Terminated,1952,1951,1952,2019,GBR,JEY,JEY - GBR
Malaysia,Kazakhstan, Tax Treaty (1987),Status: Terminated,1987,1989,NA,1995,MYS,KAZ,KAZ - MYS
Spain,Kazakhstan, and Capital Tax Treaty (1985),Status: Terminated,1985,1987,1986,2008,ESP,KAZ,KAZ - ESP
Norway,Kiribati, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,KIR,KIR - NOR
Sweden,Kiribati, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,SWE,KIR,KIR - SWE
United Kingdom,Korea (Rep.), Tax Treaty (1977),Status: Terminated,1977,1976,1978,1997,GBR,KOR,KOR - GBR
Netherlands,Kosovo, and Capital Tax Treaty (1982),Status: Terminated,1982,1984,1983,2018,NLD,NA,NA - NLD
Netherlands,Kyrgyzstan, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2010,NLD,KGZ,KGZ - NLD
Norway,Kyrgyzstan, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,2010,NOR,KGZ,KGZ - NOR
Sweden,Kyrgyzstan, and Capital Tax Treaty (1981),Status: Terminated,1981,1979,1982,2010,SWE,KGZ,KGZ - SWE
Switzerland,Kyrgyzstan, Tax Treaty (1986),Status: Terminated,1986,1989,1988,2002,CHE,KGZ,KGZ - CHE
United Kingdom,Kyrgyzstan, Tax Treaty (1985),Status: Terminated,1985,1986,1986,2010,GBR,KGZ,KGZ - GBR
United States,Kyrgyzstan, Tax Treaty (1973),Status: Terminated,1973,1976,1976,2010,USA,KGZ,KGZ - USA
United Kingdom,Lesotho, Tax Treaty (1997),Status: Terminated,1997,1998,1997,2019,GBR,LSO,LSO - GBR
United Kingdom,Lesotho, Tax Treaty (1949),Status: Terminated,1949,NA,NA,1998,GBR,LSO,LSO - GBR
Malta,Libya, Tax Treaty (1972),Status: Terminated,1972,1973,1972,2011,MLT,LBY,LBY - MLT
Switzerland,Liechtenstein, Tax Treaty (1995),Status: Terminated,1995,1995,1996,2017,CHE,LIE,LIE - CHE
Mongolia,Luxembourg, and Capital Tax Treaty (1998),Status: Terminated,1998,2004,2004,2014,MNG,LUX,LUX - MNG
Singapore,Luxembourg, and Capital Tax Treaty (1993),Status: Terminated,1993,1996,1996,2016,SGP,LUX,LUX - SGP
Sweden,Luxembourg, and Capital Tax Treaty (1983),Status: Terminated,1983,1981,1985,1999,SWE,LUX,LUX - SWE
United States,Luxembourg, and Capital Tax Treaty (1962),Status: Terminated,1962,1964,1964,2001,USA,LUX,LUX - USA
Netherlands,Malawi, Tax Treaty (1969),Status: Terminated,1969,1964,1970,2014,NLD,MWI,MWI - NLD
Norway,Malawi, Tax Treaty (1961),Status: Terminated,1961,1960,NA,2013,NOR,MWI,MWI - NOR
Sweden,Malawi, Tax Treaty (1958),Status: Terminated,1958,1955,NA,1988,SWE,MWI,MWI - SWE
Serbia,Malaysia, Tax Treaty (1990),Status: Terminated,1990,1991,1990,2019,SRB,MYS,MYS - SRB
Sweden,Malaysia, Tax Treaty (1970),Status: Terminated,1970,1968,1971,2006,SWE,MYS,MYS - SWE
United Kingdom,Malaysia, Tax Treaty (1973),Status: Terminated,1973,1973,1973,2000,GBR,MYS,MYS - GBR
Norway,Malta, Tax Treaty (1975),Status: Terminated,1975,1978,1977,2014,NOR,MLT,MLT - NOR
Sweden,Malta, Tax Treaty (1975),Status: Terminated,1975,1977,NA,1997,SWE,MLT,MLT - SWE
United Kingdom,Malta, Tax Treaty (1962),Status: Terminated,1962,1962,NA,1996,GBR,MLT,MLT - GBR
United States,Malta, Tax Treaty (1980),Status: Terminated,1980,1982,1982,1997,USA,MLT,MLT - USA
Norway,Mauritius, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,MUS,MUS - NOR
Sweden,Mauritius, Tax Treaty (1992),Status: Terminated,1992,1993,1992,2013,SWE,MUS,MUS - SWE
Netherlands,Moldova, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2002,NLD,MDA,MDA - NLD
Spain,Moldova, and Capital Tax Treaty (1985),Status: Terminated,1985,1987,1986,2007,ESP,MDA,MDA - ESP
Netherlands,Mongolia, Tax Treaty (2002),Status: Terminated,2002,2004,2003,2014,NLD,MNG,MNG - NLD
Norway,Montserrat, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,MSR,MSR - NOR
Sweden,Montserrat, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,SWE,MSR,MSR - SWE
Romania,Morocco, Tax Treaty (1981),Status: Terminated,1981,1986,1987,2007,ROU,MAR,MAR - ROU
Sweden,Morocco, and Capital Tax Treaty (1961),Status: Terminated,1961,1961,1961,2008,SWE,MAR,MAR - SWE
Norway,Netherlands, and Capital Tax Treaty (1966),Status: Terminated,1966,1968,1967,1991,NOR,NLD,NLD - NOR
Poland,Netherlands, and Capital Tax Treaty (1979),Status: Terminated,1979,1978,1981,2004,POL,NLD,NLD - POL
Romania,Netherlands, and Capital Tax Treaty (1979),Status: Terminated,1979,1980,1980,2000,ROU,NLD,NLD - ROU
Russia,Netherlands, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,1999,RUS,NLD,NLD - RUS
Slovenia,Netherlands, and Capital Tax Treaty (1982),Status: Terminated,1982,1984,1983,2006,SVN,NLD,NLD - SVN
South Africa,Netherlands, Tax Treaty (1971),Status: Terminated,1971,1968,1972,2009,ZAF,NLD,NLD - ZAF
Sweden,Netherlands, and Capital Tax Treaty (1968),Status: Terminated,1968,1969,1968,1993,SWE,NLD,NLD - SWE
Switzerland,Netherlands, and Capital Tax Treaty (1951),Status: Terminated,1951,1949,1952,2012,CHE,NLD,NLD - CHE
Tajikistan,Netherlands, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2021,TJK,NLD,NLD - TJK
Turkmenistan,Netherlands, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2000,TKM,NLD,NLD - TKM
Ukraine,Netherlands, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,1997,UKR,NLD,NLD - UKR
United Kingdom,Netherlands, Tax Treaty (1980),Status: Terminated,1980,1981,1981,2011,GBR,NLD,NLD - GBR
United Kingdom,Netherlands, and Capital Tax Treaty (1967),Status: Terminated,1967,1968,1968,1981,GBR,NLD,NLD - GBR
United Kingdom,Netherlands, Tax Treaty (1948),Status: Terminated,1948,1948,1948,1968,GBR,NLD,NLD - GBR
United States,Netherlands, Tax Treaty (1948),Status: Terminated,1948,1947,1948,1994,USA,NLD,NLD - USA
Zambia,Netherlands, Tax Treaty (1977),Status: Terminated,1977,1983,1982,2019,ZMB,NLD,NLD - ZMB
United Kingdom,Netherlands Antilles, Tax Treaty (1970),Status: Terminated,1970,1970,1971,1989,GBR,NA,NA - GBR
United Kingdom,New Zealand, Tax Treaty (1966),Status: Terminated,1966,1965,1966,1984,GBR,NZL,NZL - GBR
United Kingdom,New Zealand, Tax Treaty (1947),Status: Terminated,1947,1946,1947,1965,GBR,NZL,NZL - GBR
Norway,Nigeria, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1993,NOR,NGA,NGA - NOR
Poland,Norway, and Capital Tax Treaty (1977),Status: Terminated,1977,1976,1979,2011,POL,NOR,NOR - POL
Portugal,Norway, and Capital Tax Treaty (1970),Status: Terminated,1970,1972,1971,2013,PRT,NOR,NOR - PRT
Romania,Norway, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,2017,ROU,NOR,NOR - ROU
Russia,Norway, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,2003,RUS,NOR,NOR - RUS
Seychelles,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,SYC,NOR,NOR - SYC
Singapore,Norway, Tax Treaty (1984),Status: Terminated,1984,1986,1985,1999,SGP,NOR,NOR - SGP
Singapore,Norway, Tax Treaty (1966),Status: Terminated,1966,1966,1966,1986,SGP,NOR,NOR - SGP
Slovenia,Norway, and Capital Tax Treaty (1983),Status: Terminated,1983,1986,1985,2010,SVN,NOR,NOR - SVN
Solomon Islands,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,SLB,NOR,NOR - SLB
Spain,Norway, and Capital Tax Treaty (1963),Status: Terminated,1963,1964,1964,2001,ESP,NOR,NOR - ESP
Sri Lanka,Norway, and Capital Tax Treaty (1964),Status: Terminated,1964,1962,1966,1989,LKA,NOR,NOR - LKA
St. Kitts and Nevis,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,KNA,NOR,NOR - KNA
St. Lucia,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,LCA,NOR,NOR - LCA
St. Vincent and the Grenadines,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,VCT,NOR,NOR - VCT
Switzerland,Norway, and Capital Tax Treaty (1956),Status: Terminated,1956,NA,1957,1990,CHE,NOR,NOR - CHE
Thailand,Norway, and Capital Tax Treaty (1964),Status: Terminated,1964,1964,1964,2004,THA,NOR,NOR - THA
Turkey,Norway, and Capital Tax Treaty (1971),Status: Terminated,1971,1977,1976,2012,TUR,NOR,NOR - TUR
Tuvalu,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,TUV,NOR,NOR - TUV
Ukraine,Norway, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,1997,UKR,NOR,NOR - UKR
United Kingdom,Norway, and Capital Tax Treaty (2000),Status: Terminated,2000,2001,2000,2014,GBR,NOR,NOR - GBR
United Kingdom,Norway, and Capital Tax Treaty (1985),Status: Terminated,1985,1986,1985,2001,GBR,NOR,NOR - GBR
United Kingdom,Norway, and Capital Tax Treaty (1969),Status: Terminated,1969,1986,1970,1986,GBR,NOR,NOR - GBR
United Kingdom,Norway, Tax Treaty (1951),Status: Terminated,1951,1950,1951,1968,GBR,NOR,NOR - GBR
Zambia,Norway, Tax Treaty (1971),Status: Terminated,1971,1970,1973,2018,ZMB,NOR,NOR - ZMB
Romania,Pakistan, Tax Treaty (1978),Status: Terminated,1978,1980,1980,2002,ROU,PAK,PAK - ROU
Switzerland,Pakistan, Tax Treaty (2005),Status: Terminated,2005,2009,2008,2019,CHE,PAK,PAK - CHE
Switzerland,Pakistan, Tax Treaty (1959),Status: Terminated,1959,1959,1960,2009,CHE,PAK,PAK - CHE
United Kingdom,Pakistan, Tax Treaty (1961),Status: Terminated,1961,1960,NA,1988,GBR,PAK,PAK - GBR
Sweden,Peru, and Capital Tax Treaty (1966),Status: Terminated,1966,1969,1968,2007,SWE,PER,PER - SWE
Sweden,Philippines, Tax Treaty (1987),Status: Terminated,1987,1990,1989,2004,SWE,PHL,PHL - SWE
Sweden,Philippines, and Capital Tax Treaty (1966),Status: Terminated,1966,1970,1969,1990,SWE,PHL,PHL - SWE
Serbia and Montenegro,Poland, and Capital Tax Treaty (1985),Status: Terminated,1985,1986,1985,1999,NA,POL,POL - NA
